Dataset,Model,Base Model,Category,Target Transform,RMSE,MAPE,Test RMSE,Test MAPE,Tuning Time (s),Best Config Time (s),Combinations,Selection Basis,Final Forecast Available,Roles,Is Best Overall,Is Fastest,Is Best Statistical,Is Best Dl,Is Best Foundation
World Bank USA Real GDP Yearly,TiDE,TiDE,dl,raw,688.8502197265625,3.7250163555145264,818.8128662109375,3.014078140258789,2.2130961418151855,0.17354822158813477,10,validation,True,best_dl,False,False,False,True,False
World Bank USA Real GDP Yearly,Holt-Winters [log],Holt-Winters,statistical,log,996.9973210950641,4.528926028275623,422.3224781470646,1.622038430674231,0.16237711906433105,0.058795928955078125,6,validation,True,best_overall; fastest; best_statistical,True,True,True,False,False
World Bank USA Real GDP Yearly,Chronos2,Chronos2,foundation,raw,1005.7807006835938,5.274154186248779,746.7447509765625,2.9205322265625,3.976562023162842,3.976562023162842,1,validation,True,,False,False,False,False,False
World Bank USA Real GDP Yearly,TimeGPT,TimeGPT,foundation,raw,1165.15380859375,6.118697643280029,568.1316948359802,2.2595536069267603,29.37297797203064,29.37297797203064,1,validation,True,best_foundation,False,False,False,False,True
World Bank USA Real GDP Yearly,GraniteTTM,GraniteTTM,foundation,raw,1243.0908203125,5.682677268981934,933.7260131835938,3.65971302986145,1.5646069049835205,1.5646069049835205,1,validation,True,,False,False,False,False,False
World Bank USA Real GDP Yearly,N-BEATS,N-BEATS,dl,raw,1250.91455078125,6.888293743133545,5212.7431640625,22.127500534057617,5.308344841003418,0.48477697372436523,10,validation,True,,False,False,False,False,False
World Bank USA Real GDP Yearly,AutoARIMA [log],AutoARIMA,statistical,log,1548.2217166331109,8.02247336805767,615.7337276903572,2.5872311742827496,0.8013057708740234,0.7997827529907227,1,validation,True,,False,False,False,False,False
World Bank USA Real GDP Yearly,Prophet [log],Prophet,statistical,log,1623.3775231171799,8.494706129307962,923.4786382699912,3.844526055557426,4.856302738189697,1.108393907546997,3,validation,True,,False,False,False,False,False
World Bank USA Real GDP Yearly,TFT,TFT,dl,raw,5973.30029296875,34.00505828857422,11287.74609375,47.38720703125,8.029992818832397,0.8835461139678955,10,validation,True,,False,False,False,False,False
